case_label,branch_key,seed,case_variant,run_name,config_key,combo_index,candidate_ranks,candidate_x_values_mm,candidate_z_values_mm,unique_truth_hit_count,unique_all_truths_within_tolerance,unique_target0_hit,unique_target1_hit,unique_target2_hit,assigned_truth_ranks,score_sum,score_span_bonus,score_min,score_min_span,score_balanced,score_mask,best_mask_time_offset_ps,x_span_mm,gap_balance_mm,component_score_values,score_component_sum,score_component_min,score_component_mean_min,score_component_floor_span,score_component_balanced,score_component_left_floor,score_hybrid_span_component,x_center_mm_numeric,x_span_mm_numeric,gap_balance_mm_numeric,rank_sum_numeric,max_rank_numeric,unique_truth_hit_count_numeric,unique_all_truths_bool,unique_target0_bool,unique_target1_bool,unique_target2_bool,selector_label,selector_score,failure_label
target2_close14|seed13|nominal,target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_moderate12_baseline,86,"13,7,1","185,221,265","97,75,85",2,False,True,False,True,"1,2,3",2.818384416667085,3.2183844166670847,0.7432022961493023,0.9432022961493023,3.1343844166670847,0.489898675598155,500.00000000000006,80.0,8.0,"0.226636,0.310506,0.366497",0.903639178194325,0.22663630902660523,0.5278493684247135,0.4266363090266052,1.4462754872209302,0.6932726180532105,3.44502072569369,223.66666666666666,80.0,8.0,21,13,2,False,True,False,True,cb0.4_min0.4_span0.25_target70.0_tw0.25_rank0.08,0.7824980518323474,missing_target1
target2_close14|seed13|source_mismatch,target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,mean_top20_moderate12_baseline,24,"9,3,1","188,250,264","85,78,81",1,False,True,False,False,"1,2,3",2.763213882781314,3.143213882781314,0.7286023247660144,0.9186023247660144,3.0432138827813144,0.46952811380190645,500.00000000000006,76.0,48.0,"0.237178,0.329088,0.359241",0.9255065378012227,0.2371779881276018,0.5456801673946761,0.42717798812760177,1.4426845259288246,0.7023559762552036,3.380391870908916,234.0,76.0,48.0,13,9,1,False,True,False,False,cb0.4_min0.4_span0.25_target70.0_tw0.25_rank0.08,0.7940116722892373,missing_target1_target2
target2_close14|seed21|nominal,target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,mean_top20_moderate12_baseline,28,"13,3,1","191,254,266","86,91,91",3,True,True,True,True,"1,2,3",2.938265362206854,3.313265362206854,0.7309313850055122,0.9184313850055122,3.212765362206854,0.4692083849953716,500.00000000000006,75.0,51.0,"0.231917,0.349176,0.373738",0.9548317187032636,0.23191724990224954,0.550194489470004,0.41941724990224954,1.461248968605513,0.6888344998044991,3.545182612109104,237.0,75.0,51.0,17,13,3,True,True,True,True,cb0.4_min0.4_span0.25_target70.0_tw0.25_rank0.08,0.7856998207364384,all_truth
target2_close14|seed21|source_mismatch,target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top20_moderate12_baseline,38,"7,1,4","194,263,271","86,81,91",2,False,True,False,True,"1,2,3",2.816587114406353,3.201587114406353,0.7669360419406708,0.9594360419406708,3.094087114406353,0.4856430460798906,500.00000000000006,77.0,61.0,"0.237243,0.359044,0.317955",0.914242001766202,0.23724334338096373,0.5419906773030311,0.42974334338096376,1.4289853451471657,0.7054866867619274,3.4388304577873163,242.66666666666666,77.0,61.0,12,7,2,False,True,False,True,cb0.4_min0.4_span0.25_target70.0_tw0.25_rank0.08,0.7917248087445852,missing_target1
target2_close14|seed34|nominal,target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,mean_top20_moderate12_baseline,12,"14,1,2","190,260,272","85,87,92",2,False,True,False,True,"1,2,3",2.980604588905248,3.3906045889052483,0.7515480934802559,0.9565480934802558,3.279604588905248,0.4703401491701712,500.00000000000006,82.0,58.0,"0.23468,0.369995,0.359385",0.964060232851066,0.2346795731842756,0.556032984134631,0.4396795731842756,1.4977398060353417,0.7153591463685511,3.6252841620895238,240.66666666666666,82.0,58.0,17,14,2,False,True,False,True,cb0.4_min0.4_span0.25_target70.0_tw0.25_rank0.08,0.7980344183545136,missing_target1
target2_close14|seed34|source_mismatch,target2_close14,34,source_mismatch,local2d_detector_baseline_target2_close14_seed34_source_mismatch_cpu,mean_top20_moderate12_baseline,8,"10,1,2","188,261,273","83,83,85",2,False,True,False,True,"1,3,2",2.848061648909561,3.273061648909561,0.7638384442755252,0.9763384442755252,3.157561648909561,0.4684931061296266,500.00000000000006,85.0,61.0,"0.241816,0.359934,0.340224",0.9419745863870824,0.24181632622778124,0.5558078550234754,0.45431632622778123,1.4932909126148637,0.7386326524555624,3.5148779751373422,240.66666666666666,85.0,61.0,13,10,2,False,True,False,True,cb0.4_min0.4_span0.25_target70.0_tw0.25_rank0.08,0.811542895537058,missing_target1
target2_close50_linear29p5|seed13|nominal,target2_close50_linear29p5,13,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed13_nominal_cpu,mean_top20_distinct20_baseline,160,"7,2,6","184,250,299","110,102,79",0,False,False,False,False,"1,2,3",2.525137840133082,3.1001378401330824,0.7575450283399993,1.0450450283399992,2.976637840133082,0.4328885092990578,600.0,115.0,17.0,"0.240955,0.333806,0.246224",0.8209844119036058,0.24095453920411505,0.5146160098386503,0.528454539204115,1.5134389511077209,0.82690907840823,3.3410923793371974,244.33333333333334,115.0,17.0,15,7,0,False,False,False,False,cb0.4_min0.4_span0.25_target70.0_tw0.25_rank0.08,0.836524062791401,missing_target0_target1_target2
target2_close50_linear29p5|seed13|source_mismatch,target2_close50_linear29p5,13,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed13_source_mismatch_cpu,mean_top20_distinct20_baseline,86,"9,1,11","187,257,305","102,78,90",1,False,False,False,True,"1,2,3",2.3842546383791348,2.9742546383791346,0.6936938854049418,0.9886938854049419,2.8452546383791346,0.4370448996217182,550.0,118.0,22.0,"0.226578,0.342821,0.23408",0.8034797110446537,0.2265778991083783,0.4944044694565962,0.5215778991083783,1.491057610153032,0.8071557982167565,3.200832537487513,249.66666666666666,118.0,22.0,21,11,1,False,False,False,True,cb0.4_min0.4_span0.25_target70.0_tw0.25_rank0.08,0.8053875370378973,missing_target0_target1
target2_close50_linear29p5|seed21|nominal,target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,mean_top20_distinct20_baseline,70,"10,1,6","183,253,298","108,101,97",1,False,False,False,True,"1,2,3",2.5811039120436488,3.1561039120436485,0.7347138827763174,1.0222138827763174,3.0286039120436485,0.4464396018451182,550.0,115.0,25.0,"0.241883,0.340286,0.249449",0.8316185265040761,0.24188327778609367,0.5190894532874524,0.5293832777860936,1.5210018042901698,0.8287665555721873,3.3979871898297422,244.66666666666666,115.0,25.0,17,10,1,False,False,False,True,cb0.4_min0.4_span0.25_target70.0_tw0.25_rank0.08,0.8289206994971722,missing_target0_target1
target2_close50_linear29p5|seed21|source_mismatch,target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top20_distinct20_baseline,94,"8,1,9","183,252,303","108,82,91",2,False,False,True,True,"1,2,3",2.3918203631607735,2.9918203631607736,0.6910266710441656,0.9910266710441655,2.8628203631607736,0.41035212509048885,500.00000000000006,120.0,18.0,"0.232235,0.346842,0.234971",0.8140481465544802,0.23223463155210422,0.503584013736931,0.5322346315521043,1.5172827781065845,0.8244692631042084,3.224054994712878,246.0,120.0,18.0,18,9,2,False,False,True,True,cb0.4_min0.4_span0.25_target70.0_tw0.25_rank0.08,0.8266069638634754,missing_target0
