run_name,case_label,backend,grid_step_mm,target_rebar_index,candidate_count,case_count,best_x_mm,best_z_mm,best_radius_mm,next_radius_mm,radius_margin_abs,radius_margin_rel,confidence_label,fallback_warning,best_misfit,next_radius_misfit,competing_geometry_x_mm,competing_geometry_z_mm,competing_geometry_radius_mm,competing_geometry_misfit,source_frequency_scale,source_time_shift_ps,source_amplitude_scale,source_ringdown_scale,source_ringdown_delay_ps,source_ringdown_frequency_scale,source_primary_coefficient,source_ringdown_coefficient,ambiguity_candidate_count,ambiguity_misfit_threshold,ambiguity_x_min_mm,ambiguity_x_max_mm,ambiguity_z_min_mm,ambiguity_z_max_mm,ambiguity_radius_min_mm,ambiguity_radius_max_mm,pass_index,step_target_index,update_case_label,step_kind
coordinate_optimizer_variable_depth_radius_seed2504730781961_target0_sources9_txrx60_ringdown050_objectives,source_mismatch_ringdown050_noise10_seed2504730781961,gpu-cpml,1.0,0,12,1,150.0,80.0,5.0,5.25,0.0005296468874863534,0.03368698810729187,moderate,,0.015722595495906218,0.01625224238339257,150.0,81.0,6.0,0.01677543753348249,1.1,-50.0,1.1003825119365465,0.4999435737405069,180.0,0.8,1.1003825119365465,0.5501291654991131,1,0.01595843442834481,150.0,150.0,80.0,80.0,5.0,5.0,0,0,source_mismatch_ringdown050_noise10_seed2504730781961,main
