run_name,case_label,objective_label,backend,grid_step_mm,target_rebar_index,candidate_count,case_count,pass_index,step_target_index,update_case_label,step_kind,best_x_mm,best_z_mm,best_radius_mm,next_radius_mm,radius_margin_abs,radius_margin_rel,best_misfit,best_source_frequency_scale,best_source_time_shift_ps,best_source_amplitude_scale,best_source_ringdown_scale,best_source_ringdown_delay_ps,best_source_ringdown_frequency_scale,best_source_primary_coefficient,best_source_ringdown_coefficient
coordinate_optimizer_variable_depth_radius_seed2504730781961_target0_sources9_txrx60_ringdown050_objectives,source_mismatch_ringdown050_noise10_seed2504730781961,base,gpu-cpml,1.0,0,12,1,0,0,source_mismatch_ringdown050_noise10_seed2504730781961,main,150.0,80.0,5.0,5.25,0.0005296468874863534,0.03368698810729187,0.015722595495906218,1.1,-50.0,1.1003825119365465,0.4999435737405069,180.0,0.8,1.1003825119365465,0.5501291654991131
coordinate_optimizer_variable_depth_radius_seed2504730781961_target0_sources9_txrx60_ringdown050_objectives,source_mismatch_ringdown050_noise10_seed2504730781961,highband,gpu-cpml,1.0,0,12,1,0,0,source_mismatch_ringdown050_noise10_seed2504730781961,main,150.0,80.0,5.0,5.25,0.0007350983976320636,3.4378972474101888,0.0002138220966859386,1.1,-50.0,1.1000096811603022,0.49979992366520215,180.0,0.8,1.1000096811603022,0.5497847546749024
coordinate_optimizer_variable_depth_radius_seed2504730781961_target0_sources9_txrx60_ringdown050_objectives,source_mismatch_ringdown050_noise10_seed2504730781961,late,gpu-cpml,1.0,0,12,1,0,0,source_mismatch_ringdown050_noise10_seed2504730781961,main,150.0,80.0,5.0,5.25,0.0003821278141998459,0.02020093418322784,0.018916343706377393,1.1,-50.0,1.0999941326294633,0.4994235893388491,180.0,0.8,1.0999941326294633,0.5493630179694806
coordinate_optimizer_variable_depth_radius_seed2504730781961_target0_sources9_txrx60_ringdown050_objectives,source_mismatch_ringdown050_noise10_seed2504730781961,late_high,gpu-cpml,1.0,0,12,1,0,0,source_mismatch_ringdown050_noise10_seed2504730781961,main,150.0,80.0,5.0,5.25,0.000464103691967519,2.1152069817681824,0.0002194128971622233,1.1,-50.0,1.0996846761088448,0.49956840118700335,180.0,0.8,1.0996846761088448,0.5493677154535432
coordinate_optimizer_variable_depth_radius_seed2504730781961_target0_sources9_txrx60_ringdown050_objectives,source_mismatch_ringdown050_noise10_seed2504730781961,veryhigh,gpu-cpml,1.0,0,12,1,0,0,source_mismatch_ringdown050_noise10_seed2504730781961,main,150.0,80.0,5.0,5.25,0.0007979799081703175,3.2247301797648955,0.00024745633392139976,1.1,-50.0,1.1004434632998867,0.4993874783988127,180.0,0.8,1.1004434632998867,0.5495476862577868
coordinate_optimizer_variable_depth_radius_seed2504730781961_target0_sources9_txrx60_ringdown050_objectives,source_mismatch_ringdown050_noise10_seed2504730781961,early_high,gpu-cpml,1.0,0,12,1,0,0,source_mismatch_ringdown050_noise10_seed2504730781961,main,150.0,80.0,5.0,5.25,0.0006388479863394297,8.691711128751702,7.350083048965534e-05,1.1,-50.0,1.1004130921815165,0.49986399613439614,180.0,0.8,1.1004130921815165,0.5500568856564605
