run_name,case_label,objective_label,backend,grid_step_mm,target_rebar_index,candidate_count,case_count,pass_index,step_target_index,update_case_label,step_kind,best_x_mm,best_z_mm,best_radius_mm,next_radius_mm,radius_margin_abs,radius_margin_rel,best_misfit,best_source_frequency_scale,best_source_time_shift_ps,best_source_amplitude_scale,best_source_ringdown_scale,best_source_ringdown_delay_ps,best_source_ringdown_frequency_scale,best_source_primary_coefficient,best_source_ringdown_coefficient
coordinate_optimizer_variable_depth_radius_seed3524578_target2_sources5_txrx60_ringdown050_objectives,source_mismatch_ringdown050_noise10_seed3524578,base,gpu-cpml,1.0,2,12,1,0,2,source_mismatch_ringdown050_noise10_seed3524578,main,350.0,120.0,8.0,8.75,0.0005691824118011918,0.033456291114913696,0.017012716975895435,1.1,-50.0,1.0979912242373477,0.5016415171496322,180.0,0.8,1.0979912242373477,0.5507979835434051
coordinate_optimizer_variable_depth_radius_seed3524578_target2_sources5_txrx60_ringdown050_objectives,source_mismatch_ringdown050_noise10_seed3524578,highband,gpu-cpml,1.0,2,12,1,0,2,source_mismatch_ringdown050_noise10_seed3524578,main,350.0,120.0,8.0,8.75,0.0006895846847387802,2.703579294797144,0.0002550636062592429,1.1,-50.0,1.097336869563671,0.5015973815668715,180.0,0.8,1.097336869563671,0.550421300469925
coordinate_optimizer_variable_depth_radius_seed3524578_target2_sources5_txrx60_ringdown050_objectives,source_mismatch_ringdown050_noise10_seed3524578,late,gpu-cpml,1.0,2,12,1,0,2,source_mismatch_ringdown050_noise10_seed3524578,main,350.0,120.0,8.0,8.75,0.0008693891469408396,0.04179938540044664,0.020799089235688854,1.1,-50.0,1.097249022426924,0.5009799228626967,180.0,0.8,1.097249022426924,0.5496997306166097
coordinate_optimizer_variable_depth_radius_seed3524578_target2_sources5_txrx60_ringdown050_objectives,source_mismatch_ringdown050_noise10_seed3524578,late_high,gpu-cpml,1.0,2,12,1,0,2,source_mismatch_ringdown050_noise10_seed3524578,main,350.0,120.0,8.0,8.75,0.0008982087491076336,3.390444190123828,0.00026492362025131247,1.1,-50.0,1.096744797754381,0.5013687231606166,180.0,0.8,1.096744797754381,0.5498735388831627
coordinate_optimizer_variable_depth_radius_seed3524578_target2_sources5_txrx60_ringdown050_objectives,source_mismatch_ringdown050_noise10_seed3524578,veryhigh,gpu-cpml,1.0,2,12,1,0,2,source_mismatch_ringdown050_noise10_seed3524578,main,350.0,120.0,8.0,8.75,0.0006876029438970511,2.559830850903306,0.0002686126482358831,1.1,-50.0,1.0975050498320602,0.5017598077507295,180.0,0.8,1.0975050498320602,0.5506839228091893
coordinate_optimizer_variable_depth_radius_seed3524578_target2_sources5_txrx60_ringdown050_objectives,source_mismatch_ringdown050_noise10_seed3524578,early_high,gpu-cpml,1.0,2,12,1,0,2,source_mismatch_ringdown050_noise10_seed3524578,main,350.0,120.0,8.0,8.75,0.000489726541384873,7.020034985575224,6.976126791264769e-05,1.1,-50.0,1.0981880235072614,0.5012406557812643,180.0,0.8,1.0981880235072614,0.5504564850739102
