branch_key,seed,case_variant,run_name,config_key,background_mode,top_k,separation_profile,time_offset_family,assignment_policy_key,assignment_method,span_bonus_weight,candidate_budget,min_x_separation_mm,detected_candidate_count,assignment_status,assigned_candidate_count,assigned_x_values_mm,assigned_z_values_mm,assigned_detection_ranks,all_truths_within_tolerance,truth_hit_count,target0_hit,target1_hit,target2_hit,unique_truth_hit_count,unique_all_truths_within_tolerance,unique_target0_hit,unique_target1_hit,unique_target2_hit,assigned_truth_ranks,elapsed_time_s
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx12,score,0.0,10,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,6.127357482910156e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx12_span0p5,span0p5,0.5,10,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.8650970458984375e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx12_span1,span1,1.0,10,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.888938903808594e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx12_span2,span2,2.0,10,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.888938903808594e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx20,score,0.0,10,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.817413330078125e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx20_span0p5,span0p5,0.5,10,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.8650970458984375e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx20_span1,span1,1.0,10,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.841255187988281e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx20_span2,span2,2.0,10,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.841255187988281e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx45,score,0.0,10,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.7220458984375e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx45_span0p5,span0p5,0.5,10,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.817413330078125e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx45_span1,span1,1.0,10,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.8650970458984375e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx45_span2,span2,2.0,10,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.817413330078125e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx8,score,0.0,10,8.0,20,assigned,3,"257,265,273","91,85,89","6,1,7",False,2,False,True,True,2,False,False,True,True,"3,1,2",0.00011801719665527344
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx8_span0p5,span0p5,0.5,10,8.0,20,assigned,3,"257,265,273","91,85,89","6,1,7",False,2,False,True,True,2,False,False,True,True,"3,1,2",7.557868957519531e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx8_span1,span1,1.0,10,8.0,20,assigned,3,"253,265,273","89,85,89","9,1,7",False,2,False,True,True,2,False,False,True,True,"3,1,2",7.367134094238281e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top10_minx8_span2,span2,2.0,10,8.0,20,assigned,3,"253,265,273","89,85,89","9,1,7",False,2,False,True,True,2,False,False,True,True,"3,1,2",7.295608520507812e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx12,score,0.0,20,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.000514984130859375
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx12_span0p5,span0p5,0.5,20,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005192756652832031
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx12_span1,span1,1.0,20,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005240440368652344
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx12_span2,span2,2.0,20,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005223751068115234
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx20,score,0.0,20,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0004994869232177734
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx20_span0p5,span0p5,0.5,20,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005211830139160156
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx20_span1,span1,1.0,20,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005137920379638672
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx20_span2,span2,2.0,20,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005204677581787109
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx45,score,0.0,20,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005025863647460938
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx45_span0p5,span0p5,0.5,20,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005173683166503906
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx45_span1,span1,1.0,20,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005195140838623047
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx45_span2,span2,2.0,20,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005190372467041016
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx8,score,0.0,20,8.0,20,assigned,3,"257,265,273","91,85,89","6,1,7",False,2,False,True,True,2,False,False,True,True,"3,1,2",0.0005433559417724609
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx8_span0p5,span0p5,0.5,20,8.0,20,assigned,3,"257,265,273","91,85,89","6,1,7",False,2,False,True,True,2,False,False,True,True,"3,1,2",0.0005581378936767578
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx8_span1,span1,1.0,20,8.0,20,assigned,3,"253,265,273","89,85,89","9,1,7",False,2,False,True,True,2,False,False,True,True,"3,1,2",0.0005631446838378906
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top20_minx8_span2,span2,2.0,20,8.0,20,assigned,3,"253,265,273","89,85,89","9,1,7",False,2,False,True,True,2,False,False,True,True,"3,1,2",0.0005638599395751953
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx12,score,0.0,40,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005118846893310547
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx12_span0p5,span0p5,0.5,40,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00052642822265625
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx12_span1,span1,1.0,40,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005216598510742188
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx12_span2,span2,2.0,40,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005223751068115234
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx20,score,0.0,40,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005104541778564453
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx20_span0p5,span0p5,0.5,40,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005209445953369141
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx20_span1,span1,1.0,40,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005214214324951172
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx20_span2,span2,2.0,40,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005166530609130859
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx45,score,0.0,40,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005085468292236328
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx45_span0p5,span0p5,0.5,40,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005223751068115234
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx45_span1,span1,1.0,40,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005168914794921875
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx45_span2,span2,2.0,40,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005209445953369141
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx8,score,0.0,40,8.0,20,assigned,3,"257,265,273","91,85,89","6,1,7",False,2,False,True,True,2,False,False,True,True,"3,1,2",0.0005381107330322266
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx8_span0p5,span0p5,0.5,40,8.0,20,assigned,3,"257,265,273","91,85,89","6,1,7",False,2,False,True,True,2,False,False,True,True,"3,1,2",0.0005686283111572266
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx8_span1,span1,1.0,40,8.0,20,assigned,3,"253,265,273","89,85,89","9,1,7",False,2,False,True,True,2,False,False,True,True,"3,1,2",0.0005638599395751953
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,top40_minx8_span2,span2,2.0,40,8.0,20,assigned,3,"253,265,273","89,85,89","9,1,7",False,2,False,True,True,2,False,False,True,True,"3,1,2",0.0005645751953125
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx12,score,0.0,10,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,6.413459777832031e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx12_span0p5,span0p5,0.5,10,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.936622619628906e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx12_span1,span1,1.0,10,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.936622619628906e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx12_span2,span2,2.0,10,12.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.936622619628906e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx20,score,0.0,10,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.817413330078125e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx20_span0p5,span0p5,0.5,10,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.841255187988281e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx20_span1,span1,1.0,10,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.793571472167969e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx20_span2,span2,2.0,10,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.793571472167969e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx45,score,0.0,10,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.841255187988281e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx45_span0p5,span0p5,0.5,10,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.7697296142578125e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx45_span1,span1,1.0,10,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.936622619628906e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx45_span2,span2,2.0,10,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.745887756347656e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx8,score,0.0,10,8.0,20,assigned,3,"252,264,273","79,79,80","3,2,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00011658668518066406
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx8_span0p5,span0p5,0.5,10,8.0,20,assigned,3,"252,264,273","79,79,80","3,2,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",8.106231689453125e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx8_span1,span1,1.0,10,8.0,20,assigned,3,"249,259,273","75,80,80","10,1,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",7.724761962890625e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top10_minx8_span2,span2,2.0,10,8.0,20,assigned,3,"249,259,274","75,80,75","10,1,9",False,0,False,False,False,0,False,False,False,False,"1,2,3",7.700920104980469e-05
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx12,score,0.0,20,12.0,20,assigned,3,"245,259,273","79,80,80","17,1,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005373954772949219
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx12_span0p5,span0p5,0.5,20,12.0,20,assigned,3,"245,259,273","79,80,80","17,1,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005471706390380859
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx12_span1,span1,1.0,20,12.0,20,assigned,3,"245,259,273","79,80,80","17,1,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005447864532470703
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx12_span2,span2,2.0,20,12.0,20,assigned,3,"245,259,274","79,80,75","17,1,9",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005428791046142578
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx20,score,0.0,20,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005152225494384766
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx20_span0p5,span0p5,0.5,20,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005199909210205078
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx20_span1,span1,1.0,20,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.000514984130859375
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx20_span2,span2,2.0,20,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005199909210205078
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx45,score,0.0,20,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005087852478027344
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx45_span0p5,span0p5,0.5,20,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005166530609130859
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx45_span1,span1,1.0,20,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005185604095458984
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx45_span2,span2,2.0,20,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005152225494384766
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx8,score,0.0,20,8.0,20,assigned,3,"252,264,273","79,79,80","3,2,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005862712860107422
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx8_span0p5,span0p5,0.5,20,8.0,20,assigned,3,"252,264,273","79,79,80","3,2,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006256103515625
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx8_span1,span1,1.0,20,8.0,20,assigned,3,"249,259,273","75,80,80","10,1,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006253719329833984
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top20_minx8_span2,span2,2.0,20,8.0,20,assigned,3,"245,259,274","79,80,75","17,1,9",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006289482116699219
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx12,score,0.0,40,12.0,20,assigned,3,"245,259,273","79,80,80","17,1,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005304813385009766
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx12_span0p5,span0p5,0.5,40,12.0,20,assigned,3,"245,259,273","79,80,80","17,1,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005421638488769531
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx12_span1,span1,1.0,40,12.0,20,assigned,3,"245,259,273","79,80,80","17,1,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005443096160888672
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx12_span2,span2,2.0,40,12.0,20,assigned,3,"245,259,274","79,80,75","17,1,9",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005474090576171875
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx20,score,0.0,40,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005097389221191406
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx20_span0p5,span0p5,0.5,40,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005199909210205078
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx20_span1,span1,1.0,40,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005156993865966797
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx20_span2,span2,2.0,40,20.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005176067352294922
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx45,score,0.0,40,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00051116943359375
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx45_span0p5,span0p5,0.5,40,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005178451538085938
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx45_span1,span1,1.0,40,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005137920379638672
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx45_span2,span2,2.0,40,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005178451538085938
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx8,score,0.0,40,8.0,20,assigned,3,"252,264,273","79,79,80","3,2,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005784034729003906
target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,top40_minx8_span0p5,span0p5,0.5,40,8.0,20,assigned,3,"252,264,273","79,79,80","3,2,7",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006289482116699219
