velocity_m_per_ns,time_zero_ns,epsr,profile_score,mean_support_fraction,valid_cue_count,file
0.14200000000000002,0.08,4.457226635274833,3.0957843766325523,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.085,4.457226635274833,3.0942556962463716,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.09000000000000001,4.457226635274833,3.09278661289132,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.09499999999999999,4.457226635274833,3.0912742009808483,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.09999999999999999,4.457226635274833,3.0897610566597713,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.105,4.457226635274833,3.0882105954696915,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.11,4.457226635274833,3.086511787030755,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.115,4.457226635274833,3.0846230849671623,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.12000000000000001,4.457226635274833,3.0827064913565088,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.125,4.457226635274833,3.0806191009126036,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.13,4.457226635274833,3.0783856104619978,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.135,4.457226635274833,3.076322201652875,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.14,4.457226635274833,3.074261043363908,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.14500000000000002,4.457226635274833,3.072140362408239,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.15000000000000002,4.457226635274833,3.0701196768671637,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.15500000000000003,4.457226635274833,3.0680817741348356,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.15999999999999998,4.457226635274833,3.0660421747426274,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.16499999999999998,4.457226635274833,3.063936611544728,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.16999999999999998,4.457226635274833,3.061928386171637,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.175,4.457226635274833,3.0597618479047797,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.18,4.457226635274833,3.057404386243816,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.185,4.457226635274833,3.0551002300572088,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.19,4.457226635274833,3.0525772583906505,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.195,4.457226635274833,3.0500821733205576,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.2,4.457226635274833,3.047537842613163,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.20500000000000002,4.457226635274833,3.044870314431032,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.21000000000000002,4.457226635274833,3.0421316273246837,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.21500000000000002,4.457226635274833,3.0392658179520233,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.22000000000000003,4.457226635274833,3.036413099981179,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.22500000000000003,4.457226635274833,3.0335531038218995,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.23000000000000004,4.457226635274833,3.030753898532897,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.23500000000000004,4.457226635274833,3.0279530103500143,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.24,4.457226635274833,3.0249317777593308,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.245,4.457226635274833,3.022018102442756,1.0,3,PROJECT001C__014.DZT
0.14200000000000002,0.25,4.457226635274833,3.0188548490839078,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,-0.05,4.334274588815671,3.137419977902827,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,-0.045000000000000005,4.334274588815671,3.1363131476143273,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,-0.04,4.334274588815671,3.1352736442127545,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,-0.035,4.334274588815671,3.1340924205124288,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,-0.030000000000000002,4.334274588815671,3.13284869720121,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,-0.025,4.334274588815671,3.13160016768297,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,-0.020000000000000004,4.334274588815671,3.13005594201297,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,-0.015,4.334274588815671,3.128532974852504,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,-0.010000000000000002,4.334274588815671,3.1269974816528108,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,-0.0050000000000000044,4.334274588815671,3.125517343630333,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.0,4.334274588815671,3.1241033397116666,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.0049999999999999975,4.334274588815671,3.122745576261286,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.009999999999999995,4.334274588815671,3.121548710304239,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.015,4.334274588815671,3.1202853622648132,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.020000000000000004,4.334274588815671,3.119136577371439,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.024999999999999994,4.334274588815671,3.117868065563774,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.03,4.334274588815671,3.116518165015441,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.035,4.334274588815671,3.1150690826805025,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.039999999999999994,4.334274588815671,3.113550758384298,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.045,4.334274588815671,3.1119747872721426,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.05,4.334274588815671,3.1103257908080635,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.05499999999999999,4.334274588815671,3.1087062774369065,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.06,4.334274588815671,3.1070152592842635,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.065,4.334274588815671,3.1052157602129107,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.06999999999999999,4.334274588815671,3.1034755816896786,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.075,4.334274588815671,3.1019069303799163,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.08,4.334274588815671,3.100372587585996,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.085,4.334274588815671,3.098814837878956,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.09000000000000001,4.334274588815671,3.097199717731406,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.09499999999999999,4.334274588815671,3.095520284328586,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.09999999999999999,4.334274588815671,3.093662048124326,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.105,4.334274588815671,3.091879165102148,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.11,4.334274588815671,3.0899138038373586,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.115,4.334274588815671,3.087903198996815,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.12000000000000001,4.334274588815671,3.0860855855326945,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.125,4.334274588815671,3.084201106994462,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.13,4.334274588815671,3.0824010306655736,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.135,4.334274588815671,3.0806262552352806,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.14,4.334274588815671,3.0789043148494426,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.14500000000000002,4.334274588815671,3.077291998001069,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.15000000000000002,4.334274588815671,3.0754187181943955,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.15500000000000003,4.334274588815671,3.0734347365331334,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.15999999999999998,4.334274588815671,3.071204814979288,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.16499999999999998,4.334274588815671,3.0688891005423193,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.16999999999999998,4.334274588815671,3.0664520377384314,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.175,4.334274588815671,3.063986965247478,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.18,4.334274588815671,3.061509864760326,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.185,4.334274588815671,3.059259629270567,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.19,4.334274588815671,3.057099346471318,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.195,4.334274588815671,3.0548546857660863,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.2,4.334274588815671,3.0526611468653493,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.20500000000000002,4.334274588815671,3.0504388896931576,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.21000000000000002,4.334274588815671,3.0480403086949934,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.21500000000000002,4.334274588815671,3.045478542076978,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.22000000000000003,4.334274588815671,3.0427097476844107,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.22500000000000003,4.334274588815671,3.0396419067286247,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.23000000000000004,4.334274588815671,3.036352615705903,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.23500000000000004,4.334274588815671,3.033141610432608,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.24,4.334274588815671,3.0300627003521323,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.245,4.334274588815671,3.0270408327005582,1.0,3,PROJECT001C__014.DZT
0.14400000000000002,0.25,4.334274588815671,3.0241808404234547,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,-0.05,4.216340677128999,3.141998664531236,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,-0.045000000000000005,4.216340677128999,3.1409042529893134,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,-0.04,4.216340677128999,3.1398809986873673,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,-0.035,4.216340677128999,3.138741165627421,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,-0.030000000000000002,4.216340677128999,3.1376426039189873,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,-0.025,4.216340677128999,3.136466917414449,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,-0.020000000000000004,4.216340677128999,3.135292633552281,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,-0.015,4.216340677128999,3.134041251759933,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,-0.010000000000000002,4.216340677128999,3.1327029124262995,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,-0.0050000000000000044,4.216340677128999,3.1314365258125076,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.0,4.216340677128999,3.130079208613046,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.0049999999999999975,4.216340677128999,3.128604281581371,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.009999999999999995,4.216340677128999,3.1271227694543384,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.015,4.216340677128999,3.125637167645636,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.020000000000000004,4.216340677128999,3.124142014107342,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.024999999999999994,4.216340677128999,3.1226532031016307,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.03,4.216340677128999,3.1211384921721614,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.035,4.216340677128999,3.1195815178279886,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.039999999999999994,4.216340677128999,3.117997041397158,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.045,4.216340677128999,3.116534246969509,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.05,4.216340677128999,3.1151002879807983,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.05499999999999999,4.216340677128999,3.1135273225736424,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.06,4.216340677128999,3.112062341417309,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.065,4.216340677128999,3.1106826967103633,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.06999999999999999,4.216340677128999,3.1091537251804127,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.075,4.216340677128999,3.107583061458247,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.08,4.216340677128999,3.105909950359775,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.085,4.216340677128999,3.1039403976468285,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.09000000000000001,4.216340677128999,3.10197144977457,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.09499999999999999,4.216340677128999,3.100021445490461,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.09999999999999999,4.216340677128999,3.0980188294859423,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.105,4.216340677128999,3.0961377159273393,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.11,4.216340677128999,3.0943859774866884,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.115,4.216340677128999,3.092675655749725,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.12000000000000001,4.216340677128999,3.0909214274805614,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.125,4.216340677128999,3.0892614455528844,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.13,4.216340677128999,3.0874708264002453,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.135,4.216340677128999,3.0854859529274727,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.14,4.216340677128999,3.083410238284514,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.14500000000000002,4.216340677128999,3.081223010765742,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.15000000000000002,4.216340677128999,3.0789298941083896,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.15500000000000003,4.216340677128999,3.076701894955388,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.15999999999999998,4.216340677128999,3.074610465028744,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.16499999999999998,4.216340677128999,3.0725612652987677,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.16999999999999998,4.216340677128999,3.0706097526610527,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.175,4.216340677128999,3.0687836268516917,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.18,4.216340677128999,3.066835557447957,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.185,4.216340677128999,3.0647733260700085,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.19,4.216340677128999,3.062716266877485,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.195,4.216340677128999,3.0602321462814004,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.2,4.216340677128999,3.0577794307871486,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.20500000000000002,4.216340677128999,3.05524006952092,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.21000000000000002,4.216340677128999,3.052410104643806,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.21500000000000002,4.216340677128999,3.0497966604149833,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.22000000000000003,4.216340677128999,3.047192156860156,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.22500000000000003,4.216340677128999,3.0446200469658358,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.23000000000000004,4.216340677128999,3.042090815057836,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.23500000000000004,4.216340677128999,3.039523023404841,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.24,4.216340677128999,3.0368485748530105,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.245,4.216340677128999,3.0338341205423,1.0,3,PROJECT001C__014.DZT
0.14600000000000002,0.25,4.216340677128999,3.030668339428479,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,-0.05,4.103155490946024,3.14535340678936,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,-0.045000000000000005,4.103155490946024,3.1444825291788003,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,-0.04,4.103155490946024,3.1435445682149683,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,-0.035,4.103155490946024,3.142633446940893,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,-0.030000000000000002,4.103155490946024,3.141671793707035,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,-0.025,4.103155490946024,3.140537500505518,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,-0.020000000000000004,4.103155490946024,3.1394586009019054,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,-0.015,4.103155490946024,3.138433077776615,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,-0.010000000000000002,4.103155490946024,3.137303467113424,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,-0.0050000000000000044,4.103155490946024,3.1361693095221064,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.0,4.103155490946024,3.135108984687952,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.0049999999999999975,4.103155490946024,3.1338724344965043,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.009999999999999995,4.103155490946024,3.1326241701952338,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.015,4.103155490946024,3.131375869227867,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.020000000000000004,4.103155490946024,3.1300034430265242,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.024999999999999994,4.103155490946024,3.1284523295283964,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.03,4.103155490946024,3.1268958942270815,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.035,4.103155490946024,3.1253932885695477,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.039999999999999994,4.103155490946024,3.12376244506844,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.045,4.103155490946024,3.122209740370973,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.05,4.103155490946024,3.1207305800693597,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.05499999999999999,4.103155490946024,3.1191289782592526,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.06,4.103155490946024,3.117593769859814,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.065,4.103155490946024,3.1159623178596143,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.06999999999999999,4.103155490946024,3.114214802104167,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.075,4.103155490946024,3.112522157109639,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.08,4.103155490946024,3.1108603895428826,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.085,4.103155490946024,3.109200355559636,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.09000000000000001,4.103155490946024,3.107426510953685,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.09499999999999999,4.103155490946024,3.1057603491671273,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.09999999999999999,4.103155490946024,3.1040420077281965,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.105,4.103155490946024,3.1021141842729087,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.11,4.103155490946024,3.100239689122984,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.115,4.103155490946024,3.09827734339064,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.12000000000000001,4.103155490946024,3.0962887959494876,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.125,4.103155490946024,3.094291805208338,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.13,4.103155490946024,3.0922698525472296,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.135,4.103155490946024,3.0901958424073404,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.14,4.103155490946024,3.0880652316226853,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.14500000000000002,4.103155490946024,3.0861526868162765,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.15000000000000002,4.103155490946024,3.0841496647481783,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.15500000000000003,4.103155490946024,3.0820420231393952,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.15999999999999998,4.103155490946024,3.080032147548069,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.16499999999999998,4.103155490946024,3.077903148998353,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.16999999999999998,4.103155490946024,3.075735239437185,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.175,4.103155490946024,3.073557047531786,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.18,4.103155490946024,3.071294653127723,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.185,4.103155490946024,3.0688650941877604,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.19,4.103155490946024,3.0665157232205362,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.195,4.103155490946024,3.0639280203599957,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.2,4.103155490946024,3.0615694996092286,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.20500000000000002,4.103155490946024,3.0594228755070794,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.21000000000000002,4.103155490946024,3.0570717423150455,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.21500000000000002,4.103155490946024,3.054880498167494,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.22000000000000003,4.103155490946024,3.0527129506632646,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.22500000000000003,4.103155490946024,3.0503351638374387,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.23000000000000004,4.103155490946024,3.0477992467586343,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.23500000000000004,4.103155490946024,3.0451620989863954,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.24,4.103155490946024,3.0422526452396945,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.245,4.103155490946024,3.0392730668411723,1.0,3,PROJECT001C__014.DZT
0.14800000000000002,0.25,4.103155490946024,3.036142575938895,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,-0.05,3.994467461052521,3.1483829219447053,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,-0.045000000000000005,3.994467461052521,3.147496171758131,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,-0.04,3.994467461052521,3.146525689276628,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,-0.035,3.994467461052521,3.145606160526421,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,-0.030000000000000002,3.994467461052521,3.144701232211052,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,-0.025,3.994467461052521,3.1437529520906953,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,-0.020000000000000004,3.994467461052521,3.142847306156773,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,-0.015,3.994467461052521,3.1419862455588246,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,-0.010000000000000002,3.994467461052521,3.1410528142528373,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,-0.0050000000000000044,3.994467461052521,3.1399984861448367,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.0,3.994467461052521,3.138912863989246,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.0049999999999999975,3.994467461052521,3.137834130250141,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.009999999999999995,3.994467461052521,3.1366992752852965,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.015,3.994467461052521,3.1355171426787414,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.020000000000000004,3.994467461052521,3.134304592115894,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.024999999999999994,3.994467461052521,3.1329841896583495,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.03,3.994467461052521,3.131775341547622,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.035,3.994467461052521,3.1305732628692478,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.039999999999999994,3.994467461052521,3.1292525790790005,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.045,3.994467461052521,3.1278509956667744,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.05,3.994467461052521,3.126474952717999,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.05499999999999999,3.994467461052521,3.125000954100152,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.06,3.994467461052521,3.123445413507202,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.065,3.994467461052521,3.1218907845878348,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.06999999999999999,3.994467461052521,3.120263345013267,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.075,3.994467461052521,3.1184966828937206,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.08,3.994467461052521,3.116777543371543,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.085,3.994467461052521,3.1150084220282714,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.09000000000000001,3.994467461052521,3.1131744159269363,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.09499999999999999,3.994467461052521,3.111424877100798,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.09999999999999999,3.994467461052521,3.1097769206812504,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.105,3.994467461052521,3.10799453773224,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.11,3.994467461052521,3.1061812681001366,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.115,3.994467461052521,3.104366480354664,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.12000000000000001,3.994467461052521,3.1023623466604224,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.125,3.994467461052521,3.100223822441596,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.13,3.994467461052521,3.098199349473015,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.135,3.994467461052521,3.096053132687981,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.14,3.994467461052521,3.0938966872070957,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.14500000000000002,3.994467461052521,3.0918859338690567,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.15000000000000002,3.994467461052521,3.08983559849209,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.15500000000000003,3.994467461052521,3.087724096086825,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.15999999999999998,3.994467461052521,3.0857004266672607,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.16499999999999998,3.994467461052521,3.0834480226171053,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.16999999999999998,3.994467461052521,3.0811644504010633,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.175,3.994467461052521,3.0788992266123945,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.18,3.994467461052521,3.076490813360953,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.185,3.994467461052521,3.07404147901541,1.0,3,PROJECT001C__014.DZT
0.15000000000000002,0.19,3.994467461052521,3.071797370677057,1.0,3,PROJECT001C__014.DZT
